ano;tipo_periodo;justica;sigla;dsc_tribunal;h1;h2;el;pib;gt;dpj;drh;drem;dben;denc;dter;dest;dip;dbs;dpe;dpei;dpea;dcca;dct;dk;dplei;dhes;dpreqext;dhet;dinf1;dinf2;dinf3;dinf;comp;ui;urnas;mcutilurna;mcdispurna;m2total;m2util;m2util2;mldisparq;m2util1;mlutilarq;ftt;tpreq;tfaux;ts;tpefet;tpced;tpsv;tpreqpj;tpreqfpj;tpreqext;tfauxt;tfauxe;tcefet;tcc;tfc;ts2;tfaux2;tpreq2;tpefet2;tpsv2;tpreqpj2;tpreqfpj2;tpreqext2;tfauxt2;tfauxe2;ts1;tpreq1;tfaux1;tpefet1;tpsv1;tpreqpj1;tpreqfpj1;tpreqext1;tfauxt1;tfauxe1;sajud;sajud2;sajud1;cnelet;cnelet2;cnelet1;cn;cnc;cnex;cnext;cncrim2;cn2;cnncrim2;cn1;cnc1;cnccrim1;cncncrim1;cnex1;cnext1;cnextfisc1;cp;cpc;cpex;cpext;cp2;cpcrim2;cpncrim2;cp1;cpc1;cpccrim1;cpcncrim1;cpex1;cpext1;cpextfisc1;tbaix;tbaixc;tbaixex;tbaixext;tbaix2;tbaixcrim2;tbaixncrim2;tbaix1;tbaixc1;tbaixccrim1;tbaixex1;tbaixcncrim1;tbaixext1;tbaixextfisc1;sent;sentc;sentex;sentext;dec2;deccrim2;decncrim2;sent1;sentc1;sentccrim1;sentcncrim1;sentex1;sentext1;sentextfisc1;rint;rint2;rintc1;rintinc;rintp;rintp2;rintcp1;rintincp;rsup2;apublic2;derint2;rsup1;derext1;serint1;rpap1;rjap1;g1;g2;g3;g4;g5a;g5;g5b;g6;g7;g8;g9;g10;g11;inf1;f1;f2;f3;f4a;f4b;f4c;f4d;f4e;inf2;dm2;pm2;procml;ue;uemc;ch;ch2;ch1;cm;cm2;cm1;cs;cs2;cs1;k;k2;k1;tc;tc2;tcc1;tcex1;sm;tc1;sm2;sm1;procel;procel2;procel1;iad;iad2;iadc1;iadex1;iad1;rx2;rx1;rin2;rin1;rd1;rd1ap
2011;Ano;Eleitoral;TRESE;TRE - Sergipe;2089819;20,89819;15;26198908344;1658997435876,43;66563925,08;54416291,84;42763086,03;3362518,56;5583363,89;1993129,93;111489,76;602703,67;10057802,38;51708968,48;7598435,66;44110532,82;12770589,57;10889055,21;1881534,36;0;0;0;0;106526,7;3109111,6;5400;3221038,3;666;420;6032;538;3435;32084;12786;5141;460;7645;319;996;118;616;953;220;5;4;6;112;0;575;41;220;0,155144256940664;136;268;93;16;155;4;6;10;0;64;29;690;102;523;65;0;0;102;0;511;12;195;27;168;0;0;0;1457;1428;29;29;11;515;504;942;913;164;749;29;29;29;491;409;82;82;318;8;310;173;91;59;32;82;82;82;1559;1552;7;7;590;17;573;969;962;93;7;869;7;7;1535;1528;7;7;590;17;573;945;938;90;848;7;7;7;57;57;nd;57;16;16;nd;16;55;379;703;83;1379;848;3;8;0,00254071368951693;4,01229824956511e-05;0,817504252860685;0,151099899351068;0,662679263084105;0,776831721053911;0,114152457969806;0,191854515109373;31,8515264144885;0;0;nd;nd;0,0483901497114058;2,05759446152992;2,05759446152992;45,6020353915818;10,2879723076496;35,3140630839321;10,527227477595;0,745454545454545;0;1,58571428571429;0,398516394464531;0,0778977006100422;0,693478260869565;232,816810344828;0,156622998544396;69,718956522072;24,64328250437;45,075674017702;33,8837209302326;73,5714285714286;26,1666666666667;7,47179487179487;19,0740740740741;5,60714285714286;47;129,428571428571;30,9722222222222;0,199691991786448;0,29171668667467;0,0418326693227091;0,936936936936937;35,6976744186046;0,130941704035874;84,2857142857143;26,25;0;0;0;1,07000686341798;1,14563106796116;1,05366922234392;0,241379310344828;1,02866242038217;0,145118733509235;0,060188542422045;0,0810810810810811;nd;0,375;0,375
2011;Ano;Eleitoral;TRETO;TRE - Tocantins;1400892;14,00892;100;18059158880;1658997435876,43;56503550,2;46809029,23;35164231,07;3214413,22;4785239,31;2345234,81;421799,33;878111,49;9368374,12;43163883,6;2465067;40698816,6;12461555,11;9902799,46;2558755,65;0;0;0;0;740248,5;2881850,73;431780;4053879,23;723;380;4147;228;368;31849;17727;7549;106;10178;55;507;124;137;465;205;4;3;22;102;0;75;62;205;0,161645610625202;150;311;131;43;134;3;19;24;0;71;60;158;81;6;71;0;3;78;0;4;2;195;43;152;34;0;34;1671;1640;31;31;21;357;336;1314;1283;162;1121;31;31;31;1483;1447;36;36;385;23;362;1098;1062;269;793;36;36;36;2598;2588;10;10;533;24;509;2065;2055;304;10;1751;10;10;3083;3075;8;8;579;18;561;2504;2496;657;1839;8;8;8;41;39;2;41;2;2;0;2;19;484;579;23;646;381;1;2;0,00312880298442781;3,40588532435855e-05;0,828426338952415;0,165801513123329;0,720287777598796;0,76391454071854;0,0436267631197446;0,220544639511873;40,3339802068967;0;0;nd;nd;0,0717455667060014;2,99808978850618;2,99808978850618;33,1931369441756;14,3480011307081;18,8451358134674;14,6335334915183;0,868292682926829;0;1,90263157894737;0,556595183522246;0,0286004400067693;0,518867924528302;229,62261876055;0,619565217391304;119,281143728424;25,4837632023025;93,7973805261219;39,7857142857143;51;37,5428571428571;8,56923076923077;8,30232558139535;8,64473684210526;76,1190476190476;111,857142857143;68,9714285714286;0,176284083703234;0,28167115902965;0,123667377398721;0,850746268656716;73,4047619047619;0,143864013266998;82,7142857142857;71,5428571428571;0,0203470975463794;0;0,0258751902587519;1,55475763016158;1,49299719887955;1,60171473109899;0,32258064516129;1,57153729071537;0,0392561983471074;0,0356037151702786;0,0673575129533679;0,005249343832021;0,5;0,5
2011;Ano;Eleitoral;TRERO;TRE - Rondônia;1576455;15,76455;5;27839144148;1658997435876,43;57466992;45847971;34442365;2974617;5023377;2919711;60402;427499;11670617;43812067;1758413;42053654;12586944;6947271;5639673;11249;6873;0;0;1297845;3970023;1491533;6759401;427;289;4596;2527;3011;12318;11345;6491;1782;4854;1599;498;82;182;456;193;1;0;0;82;0;134;48;199;0,292814371257485;126;198;60;2;136;0;0;2;0;42;18;256;83;116;57;0;3;80;0;92;24;175;31;144;0;nd;0;788;763;25;25;30;205;175;583;558;35;523;25;25;25;920;907;13;13;571;10;561;349;336;153;183;13;13;13;1185;1181;4;4;665;20;645;520;516;84;4;432;4;4;1295;1281;14;14;569;22;547;726;712;109;603;14;14;14;18;15;3;18;2;2;nd;2;43;518;579;69;883;292;3;16;0,00206425138985921;3,46395906089155e-05;0,797814004254825;0,20308383288967;0,731787980133013;0,762386641012984;0,0305986608799709;0,219029108048669;36,4533031390049;0,000195747151686659;0,0102945698409096;0,610987643346075;0;0,117622321349271;2,66420544830014;2,66420544830014;28,925659152973;12,1792249065149;16,746434246458;12,6232591478983;0,773869346733668;0;1,47750865051903;0,921009904205228;0,0438959894226532;0,897306397306397;237,752828546562;0,839256061109266;49,985568887155;13,0038599262269;36,9817089609282;18,7619047619048;29,2857142857143;16,6571428571429;4,50285714285714;6,61290322580645;4,04861111111111;41,1428571428571;113,285714285714;26,7142857142857;0,306206088992974;0,143041237113402;0,422818791946309;0,894736842105263;30,8333333333333;0,44206008583691;81,2857142857143;20,7428571428571;0;nd;0;1,50380710659898;3,24390243902439;0,924731182795699;0,16;0,891938250428816;0,083011583011583;0,0781426953567384;0,0259067357512953;0,0102739726027397;0,1875;0,1875
2011;Ano;Eleitoral;TRE;Justiça Eleitoral;192379287;1923,79287;12;4143013336541;1658997435876,43;3625069625,23;3220800566,62;2563136821,72;196130795,96;307761192,49;96720355,2;19901969,23;37149432,02;438622311,62;3040179720,91;572114001,33;2453046157,33;689443323,02;557520251,78;131923071,24;18585692,43;2373813,29;72890,55;161080,22;18510287,05;144354504,83;72383651,6;235248443,48;34012;29973;455945;956451;3430745;7398156;6073434;2092328;629009;3966053;462670;31053;7591;6202;27756;14185;349;125;615;6976;2;4874;1328;14613;0,387783036659407;5911;10831;3007;610;7101;113;170;440;0;2133;874;16765;7102;3333;6330;0;468;6634;0;2806;527;12333;3011;9322;616;0;616;82146;81237;909;909;721;21938;21217;60208;59299;3715;55584;909;909;909;84676;83141;1535;1535;27820;599;27221;56856;55321;8623;46698;1535;1535;1535;100958;100635;323;323;40017;711;39306;60941;60618;4685;323;55933;323;323;95811;95640;171;171;45178;992;44186;50633;50462;4224;46238;171;171;171;2614;2375;239;2614;765;731;34;765;2405;20445;37267;3167;91613;37871;509;310;0,000874983817516882;0,00218509658112577;0,888479643040139;0,120996934394652;0,676689391082898;0,838654159840339;0,157821520819397;0,190187608596968;18,8433468163857;0,00512698909302212;0,136079663712343;0,13200648879583;0,00869072664579619;0,0659112604274081;1,71380196455349;1,71380196455349;14,4277486588252;7,19204245725269;7,23570620157252;7,59593209221115;0,467939505919387;7,45184246805023e-05;1,13475461248457;0,82093889342155;0,00511292293618404;0,735553863299253;299,552577613528;0,26393800763391;42,7000231059178;11,4035145581967;31,2965085477211;24,9153776160146;97,5022222222222;19,5989583333333;6,66066650450012;7,28595151112587;6,45869984981764;51,6229905975129;234,951111111111;39,3926151761518;0,39481603145868;0,195767514771494;0,469760726798951;0,870767960363336;29,0600545950864;0,478132326575645;200,791111111111;16,8104249667995;0,0074988435225087;0;0,010873786407767;1,22900689017116;1,8240951773179;1,02224320814854;0,355335533553355;1,01217446186553;0,11763267302519;0,0345693296802855;0,0637293047468269;0,00632039542986792;0,516129032258065;1,64193548387097
2012;Ano;Eleitoral;TREAC;TRE - Acre;758786;7,58786;81;9323084393;1712330299797,85;42044572,11;37586289,08;28970916,74;2446240,76;4159819,07;717624,14;99879,98;1191808,39;8544271,07;31386434,42;2468242,85;28918191,57;49808446,08;45741400,57;4067045,51;4549441,06;2293123,36;567100,96;0;412310;2903104,73;931288,77;4246703,5;395;221;2637;145;1054;24260;8208;5378;679;2830;679;265;63;54;248;118;1;3;5;58;11;39;15;120;0,528607312308122;79;133;21;15;94;3;1;14;0;10;11;115;52;33;19;0;4;48;11;29;4;104;37;67;0;0;0;3545;3543;2;2;7;277;270;3268;3266;16;3250;2;2;2;42;40;2;2;21;13;8;21;19;6;13;2;2;2;1691;1689;2;2;229;10;219;1462;1460;14;2;1446;2;2;1343;1340;3;3;226;10;216;1117;1114;36;1078;3;3;3;73;73;0;73;2;2;0;2;47;217;339;4;1279;0;4;4;0,00450972771860438;2,45540081343907e-05;0,893962934898328;0,203219360816561;0,687798450994867;0,746503837353478;0,0587053863586103;1,18465817536893;55,4103160970287;0,108205193481276;9,12205213241634;0,628697961415067;0;0,10100479769159;2,24042088283126;2,24042088283126;32,6837869965972;15,4193672524269;17,2644197441703;15,8147356435148;0,85;0,0443548387096774;1,78733031674208;0,338334707337181;0,0322855750487329;1;189,127796738718;0,137571157495256;467,193648802166;36,5056814437799;430,687967358386;208,529411764706;39,5714285714286;326,8;34,0865384615385;7,48648648648649;48,7761194029851;215,411764705882;53,2857142857143;328,9;0,528575411207137;0,231543624161074;0,555555555555556;0,5;79;0,555487990270599;32,2857142857143;111,7;0;0;0;0,477009873060649;0,826714801444043;0,447030006123699;1;0,447368421052632;0,216589861751152;0,00312744331508991;0,215339233038348;nd;1;1
2012;Ano;Eleitoral;TREAL;TRE - Alagoas;3165472;31,65472;31;30256165574;1712330299797,85;102975451,52;71208719,59;56007598,85;4564986,38;7374661,78;1918811,15;0;1342661,43;27216207,3;69812940,63;5959868,15;56988053,62;33162510,89;14892914,2;18269596,69;7093323,5;3490331,09;0;0;1693361,4;2035469,39;1266224,39;4995055,18;584;341;7666;2320;5066;19737;11751;2961;579;8790;573;554;127;79;492;289;13;10;2;125;0;79;0;291;0,609590150656083;171;76;42;4;28;2;1;3;0;42;0;269;115;37;117;0;0;115;0;37;0;269;37;232;0;0;0;11667;11654;13;13;13;739;726;10928;10915;178;10737;13;13;13;721;692;29;29;78;3;75;643;614;124;490;29;29;29;4837;4820;17;17;3455;51;3404;1382;1365;118;17;1247;17;17;11277;11274;3;3;651;2;649;10626;10623;416;10207;3;3;3;133;83;50;133;11;10;1;11;199;776;651;646;9831;818;0;2;0,00340345346366328;6,01376098595912e-05;0,691511603386073;0,26429801373305;0,553413971765219;0,677957120842931;0,0578765915762211;0,322042879157069;32,5308363239353;0,0688836358112237;3,80846721152163;0,492058636547452;0;0,0485072423210483;1,95863365716076;1,95863365716076;15,5427057955338;8,71907886090921;6,8236269346246;9,19294184248036;0,690721649484536;0;1,71260997067449;0,595379236966104;0,0471449238362693;0,989637305699482;242,957735455257;0,457954994078168;368,570627066043;23,3456495587388;345,224977507304;188,177419354839;105,571428571429;198,690909090909;43,3717472118959;19,972972972973;47,1034482758621;202,129032258065;130;211,309090909091;0,609541491766225;-3,22888616891065;0,8816029143898;0,595238095238095;181,887096774194;0,880563477659666;93;193,2;0;0;0;0,414588154624154;4,67523680649526;0,125057260650481;1,30769230769231;0,126464128843338;0,256443298969072;0,0657105075780694;0,127496159754224;0,0611246943765281;0;0
2012;Ano;Eleitoral;TREAP;TRE - Amapá;698602;6,98602;70;9507195739;1712330299797,85;40495054,98;36197899,81;26635437,87;2355582,5;2876750,3;3324784,27;243402,65;761942,22;11987228,58;26616978,7;735029,23;25881949,47;40495054,98;39428000,43;1067054,55;6164167,07;2688114;0;0;170846;3134415,8;0;3305261,8;343;330;1670;92;525;17602;6515;2464;27;4052;22;324;31;149;304;118;0;6;7;24;0;114;35;121;0,293779747250944;84;206;87;17;96;6;8;9;0;62;25;106;22;62;22;0;4;18;0;52;10;57;20;37;0;0;0;5848;5789;59;59;1;364;363;5484;5425;128;5297;59;59;59;308;304;4;4;219;2;217;89;85;24;61;4;4;4;4312;4303;9;9;536;0;536;3776;3767;16;9;3751;9;9;4312;4303;9;9;536;0;536;3776;3767;16;3751;9;9;9;85;85;0;85;19;19;0;19;41;536;536;16;3776;3776;0;0;0,00425941109152544;2,36490909404457e-05;0,893884446579408;0,29601709606075;0,639138519080485;0,657289605191197;0,0181510861107121;1;57,965844615389;0,152220242028179;13,7390302923588;0,436087141940493;0;0,0816213683777545;2,8628603983384;2,8628603983384;43,5154780547436;16,8908763501965;26,6246017045471;17,3203054099473;0,87603305785124;0;1,03939393939394;0,370128394500625;0,0497313891020721;0,814814814814815;268,659281437126;0,175238095238095;837,100380474147;52,1040592497588;784,996321224388;292,4;52;421,846153846154;102,59649122807;18,2;148,216216216216;313;98,1428571428571;428,692307692308;0,299545159194282;0,0806174957118353;0,316333938294011;0,857142857142857;215,6;0,322447514803517;76,5714285714286;290,461538461538;0;0;0;0,73734610123119;1,47252747252747;0,694377880184332;0,152542372881356;0,688548504741065;0,0764925373134328;0,00423728813559322;0,158582089552239;0;nd;nd
2012;Ano;Eleitoral;TREAM;TRE - Amazonas;3590985;35,90985;38;68436516697;1712330299797,85;100927878,22;66231114,96;48611190,78;5036052,02;8243422,6;1539513,58;451657,13;2349278,85;9734924,42;60620057,75;6268767,65;54351290,1;82081504,03;80491816,02;1589688,01;12538402,4;5602385,36;58862;158391,62;438349,8;1587596,3;2522341,77;4548287,87;550;650;7545;1237;1237;25686;20863;8626;65;12237;59;622;174;83;545;287;2;3;1;173;0;0;83;316;0,075676339834238;171;34;6;0;25;3;0;0;0;0;6;303;173;33;97;0;1;172;0;0;33;248;29;219;0;0;0;87425;87425;0;0;5;1093;1088;86332;86332;82;86250;0;0;0;2101;2101;0;0;72;6;66;2029;2029;28;2001;0;0;0;82751;82751;0;0;1004;3;1001;81747;81747;27;0;81720;0;0;83008;83008;0;0;1004;3;1001;82004;82004;27;81977;0;0;0;743;743;0;743;51;51;0;51;364;916;1001;220;6741;0;0;0;0,00147476644182307;5,89418281227139e-05;0,65622220666951;0,0964542660728492;0,538516127145034;0,60062748587523;0,0621113587301964;0,813268895350013;28,1059035946962;0,124231308743746;5,73524160382179;0,451512655232695;0,0126325200728922;0,0450647328589011;2,14425846947286;2,14425846947286;15,1768943618534;7,93654108830864;7,24035327354472;8,7998139786159;0,636075949367089;0;0,846153846153846;0,812232344467803;0,0298135455111921;0,907692307692308;289,75520212061;1;2434,56878822941;30,4373312614784;2404,13145696794;1135,38961038961;156,142857142857;1233,31428571429;352,520161290323;37,6896551724138;394,2100456621;1172,98701298701;279,857142857143;1262,3;0,075676339834238;0,138197424892704;0,0748520274781861;nd;1078,02597402597;0,0748520274781861;143,428571428571;1171,48571428571;0;0;0;0,946537031741493;0,918572735590119;0,946891071676783;nd;0,946891071676783;0,397379912663755;0,0326361074024625;0,742257742257742;nd;nd;nd
2012;Ano;Eleitoral;TREBA;TRE - Bahia;14175341;141,75341;3;169480020538;1712330299797,85;240232917,2;194848496,16;158937734,22;10680496,37;12415698,23;10097170,71;608843,6;2108553,03;31289137,15;181139973,19;34279640,76;146860332,43;48694843,89;41016100,4;7678743,49;25260550,34;11282904,51;1520180,69;0;575119,91;19686072,39;28129,68;20289321,98;1855;1588;37755;2084;32191;34311;28812;11501;1034;17311;847;2026;499;284;1807;875;53;2;42;457;200;225;59;902;0,518194963968594;335;639;189;22;426;2;17;5;0;150;39;1159;476;95;388;0;24;452;200;75;20;143;50;93;0;0;0;70566;70554;12;12;28;5837;5809;64729;64717;1469;63248;12;12;12;13257;13123;134;134;776;9;767;12481;12347;607;11740;134;134;134;40319;40316;3;3;5982;12;5970;34337;34334;172;3;34162;3;3;51400;51376;24;24;6040;16;6024;45360;45336;449;44887;24;24;24;2415;1698;717;2415;63;49;14;63;1755;5244;6217;4377;18853;20428;1;10;0,00141747042770824;0,000140295898068475;0,811081588780707;0,130245003535261;0,611324768236216;0,754018122500658;0,142693354264442;0,202698466378195;16,9472407894808;0,105150245996347;2,50177753462623;0,506841103130139;0;0,0844568771693707;1,54493637930826;1,54493637930826;12,747488755297;5,79880230041732;6,94868645487964;6,36316262162582;0,417960088691796;0,110680686220255;1,16813602015113;0,839730698609775;0,0703179230876024;0,819148936170213;267,435862799629;0,0647385915317946;497,808130329986;41,1771399361751;456,630990393811;322,219178082192;416,928571428571;315,751219512195;493,468531468531;116,74;696,010752688172;394,068493150685;597,142857142857;380,2;0,518998365603713;0,0954181158324512;0,554474203259628;0,979452054794521;234,703196347032;0,555277813754695;431,428571428571;221,268292682927;0;0;0;0,571365813564606;1,02484152818229;0,530525209759414;0,25;0,530473203664509;0,33466819221968;0,232164642232006;0,273122084606723;0,0350988838848639;0,1;0,1
2012;Ano;Eleitoral;TRECE;TRE - Ceará;8606005;86,06005;86;93272012542;1712330299797,85;184642788,9;135410427,51;107926234,1;9681213,04;13305560,03;3106677,86;51419,52;1339322,96;34587475,81;131244408,4;28232609,4;103011799;35125371,42;11321148,13;23804223,29;18273009,19;8061557,8;0;153388;69959;8999682,22;3210709,29;12280350,51;1160;1887;22878;2326;3671;27905;19214;7840;400;11374;310;1364;459;210;1227;582;35;11;19;440;0;139;71;593;0,738910812943962;270;500;106;27;356;11;4;23;0;89;17;757;432;104;221;0;15;417;0;50;54;720;117;603;0;0;0;25812;25774;38;38;20;2934;2914;22878;22840;176;22664;38;38;38;6085;5901;184;184;777;10;767;5308;5124;372;4752;184;184;184;8304;8270;34;34;2467;12;2455;5837;5803;106;34;5697;34;34;10281;10258;23;23;2757;14;2743;7524;7501;106;7395;23;23;23;712;589;123;712;200;187;13;200;1048;1197;2840;1456;441;7863;3;9;0,001979616219998;0,000107831292199757;0,733364288509184;0,187321021395166;0,557897763642369;0,710801700851043;0,152903937208674;0,190234190185588;21,4551105768588;0,0989641095591142;2,9508905700256;0,441172973546783;0,00839423865030081;0,0665086927204662;1,59191169421817;1,59191169421817;14,2574864876328;6,35602698348421;7,90145950414856;6,89053747935308;0,527824620573356;0;0,614732379438262;0,688550438989428;0,0709899031955866;0,775;270,669245563423;0,633614818850449;299,930106942768;34,0924738017233;265,837633141045;188,408759124088;209,571428571429;186;35,85;25,0769230769231;37,9402985074627;239,481751824818;320,5;230,260162601626;0,73966203718218;0,335219617353813;0,792483192676298;0,846846846846847;75,043795620438;0,792911374441212;196,928571428571;61,1707317073171;0;0;0;0,321710832171083;0,840831629175188;0,25407180385289;0,894736842105263;0,255135938456159;0,875522138680033;3,3015873015873;0,207394366197183;0,015642884395269;0,333333333333333;0,333333333333333
2012;Ano;Eleitoral;TREDF;TRE - Distrito Federal;2648532;26,48532;30;174370901817;1712330299797,85;74559418,07;72688128,19;52774065,55;6566871,43;5454297,03;6987572,31;398550,91;506770,96;15131411,6;52791660,5;12486571,91;40305088,59;9922527,18;7518123,22;2404403,96;2209430,17;1427233,22;0;127161,68;457516;3836624,47;3199360;7493500,47;600;600;6833;210;395;58596;34272;21117;860;37479;720;782;310;258;754;207;21;0;43;267;0;210;48;209;-0,608695652173913;146;485;189;127;169;0;33;94;0;143;46;290;183;69;38;0;10;173;0;67;2;99;30;69;0;0;0;782;777;5;5;11;267;256;515;510;396;114;5;5;5;1431;1431;0;0;1239;7;1232;192;192;1;191;0;0;0;3552;3552;0;0;2882;7;2875;670;670;379;0;291;0;0;1607;1607;0;0;937;6;931;670;670;379;291;0;0;0;26;24;2;26;22;22;0;22;34;737;773;49;130;148;4;6;0,000427590941453346;4,35426611786302e-05;0,974902032118288;0,20294433609707;0,540576759225235;0,70804818313411;0,167471423908875;0,133082143568828;28,1512241762607;0,0296331466525889;1,19214072507325;0,645973445723338;0,0575540615524409;0,100503741364568;1,05718941662778;1,05718941662778;28,4686007191909;7,0227582675988;21,445842451592;7,89116385982877;0,842105263157895;0;1;0,58488634036453;0,0228174603174603;0,837209302325581;271,232255231963;0,531645569620253;29,5257901358186;10,0810562228434;19,4447339129752;27,9285714285714;44,5;23,4090909090909;7,8989898989899;8,9;7,46376811594203;80,75;258,666666666667;32,2272727272727;-0,605061003163127;-0,913678618857902;0,0455840455840456;1;57,3928571428571;0,0523338048090524;156,166666666667;30,4545454545455;0;0;0;4,54219948849105;10,7940074906367;1,31372549019608;0;1,30097087378641;0,0461329715061058;0,376923076923077;0,0310478654592497;0,0135135135135135;0,666666666666667;0,666666666666667
2012;Ano;Eleitoral;TREES;TRE - Espírito Santo;3578067;35,78067;49;103566852642;1712330299797,85;97251667,03;80740692,61;64660073,95;4522050,68;7804677,37;3020906,4;431515,24;301468,97;13335031,09;72464751,32;9666954,84;62797796,48;13335031,09;10178551,11;3156479,98;6629004,42;3398471,13;0;344229,01;1813383,46;32105;2583036,45;4428524,91;617;512;9431;518;6260;19100;17280;8300;320;9000;240;605;6;202;533;319;0;6;6;0;0;140;62;325;0,414315183123808;113;289;83;6;194;6;6;0;0;61;22;313;69;119;125;0;1;68;0;79;40;156;31;125;0;0;0;24921;24902;19;19;18;1166;1148;23755;23736;135;23601;19;19;19;842;791;51;51;303;5;298;539;488;126;362;51;51;51;15054;15048;6;6;1140;10;1130;13914;13908;73;6;13835;6;6;11917;11913;4;4;1033;14;1019;10884;10880;81;10799;4;4;4;307;249;58;307;12;12;0;12;243;970;1226;533;11486;10884;5;7;0,000939023100046984;5,67949227094101e-05;0,830224252969291;0,137118791864888;0,645724627636751;0,745126058329121;0,0994014306923701;0,137118791864888;27,1799457723961;0,0681634014351147;2,52404751252599;0,512666897573135;0,0519277086256642;0,0455367506310601;2,01225969217457;2,01225969217457;14,8963113323479;8,91542835838457;5,98088297396332;9,08311666606578;0,44;0;1,205078125;0,904712041884817;0,0350115740740741;0,75;278,479376524229;0,0827476038338658;696,493385953924;32,587427792716;663,905958161208;346,125;83,2857142857143;409,568965517241;159,75;37,6129032258064;190,04;362,25;123,571428571429;419,862068965517;0,415673640492179;0,223961878829135;0,425858652575958;0,914285714285714;165,513888888889;0,427265991602865;73,7857142857143;187,655172413793;0;0;0;0,604068857589984;0,97770154373928;0,585945399393327;0,315789473684211;0,585729320143128;0,250515463917526;0,0464043183005398;0,203099510603589;0,00532892319000368;0,714285714285714;0,714285714285714
2012;Ano;Eleitoral;TREGO;TRE - Goiás;6154996;61,54996;66;117958090930;1712330299797,85;122920215,31;122591286,02;96280283,52;8459457,88;11169071,72;4193533,51;1414634,89;1074304,5;11539128,53;104698613,88;13950247,38;90748366,5;26639931,79;23314131,57;3325800,22;11869058,97;6969523;0;753840,34;762708,81;nd;4136137,02;4898845,83;1622;950;12767;1384;10294;63945;25426;6318;6635;15328;nd;924;194;134;780;457;7;2;9;185;0;nd;134;521;0,277893857083159;268;340;91;9;238;2;1;8;0;0;91;518;171;134;213;0;8;163;0;nd;134;455;26;429;0;0;nd;49870;49845;25;25;51;3118;3067;46752;46727;736;45991;25;25;25;408;408;nd;nd;408;19;389;nd;nd;nd;nd;nd;nd;nd;36301;36288;13;13;2872;44;2828;33429;33416;384;13;33032;13;13;37253;37241;12;12;3658;57;3601;33595;33583;554;33029;12;12;12;539;539;nd;539;8;8;nd;8;496;511;4059;nd;nd;nd;1;4;0,00104206684205278;7,1785341487277e-05;0,997324042354055;0,0938749456376949;0,738270481150201;0,851760742656968;0,113490261506767;0,216725391529905;19,9708034432516;0,0965590479976519;2,81280317229726;0,587200975040737;0,0635130672031702;nd;2,33956285268098;2,33956285268098;12,6726321186886;7,31113391462805;5,36149820406057;8,46466837671381;0,583493282149712;0;1,70736842105263;0,397622957228869;0,0363407535593487;nd;330,512649800266;0,134447250825724;810,236107383335;50,658034546245;759,57807283709;346,319444444444;222,714285714286;359,630769230769;109,604395604396;119,923076923077;108,979020979021;352,951388888889;290,928571428571;nd;0,277994351406182;0,185479296653432;nd;nd;258,701388888889;nd;261,285714285714;258,423076923077;0;0;nd;0,727912572688991;0,921103271327774;0,715132578594817;0,52;0,715028234086242;0,970645792563601;nd;0,132791327913279;nd;0,25;0,25
2012;Ano;Eleitoral;TREMA;TRE - Maranhão;6714314;67,14314;72;55324732669;1712330299797,85;151517664,62;115791528,43;93009750,52;7040512,45;11107927,88;2858188,92;614112,5;1161036,16;18413037,93;111158190,85;14530487,02;96627703,83;10379528,98;3705603,97;6673925,01;16730547,38;6665557;0;219858,64;2466426,04;4335460,35;3380022,71;10181909,1;1574;714;18194;13070;15448;31598;25278;9977;nd;15300;nd;1052;246;241;934;443;10;14;13;233;0;166;75;449;0,564475409515236;128;323;64;4;241;14;3;1;0;64;0;532;233;177;122;0;1;232;0;102;75;460;77;383;0;nd;0;48248;48241;7;7;27;2070;2043;46178;46171;151;46020;7;7;7;2885;2856;29;29;209;9;200;2676;2647;543;2104;29;29;29;22256;22254;2;2;1959;27;1932;20297;20295;96;2;20199;2;2;27587;27585;2;2;2097;26;2071;25490;25488;116;25372;2;2;2;438;375;63;438;14;7;7;14;381;1645;2061;1394;24935;553;8;17;0,002738696733096;8,8486236935647e-05;0,764211412051528;0,121524034680571;0,637732267536846;0,733631891230505;0,0958996236936588;0,0685037550310152;22,5663656212682;0,110419781231182;3,67519124537898;0,398406390933038;0,013141150436167;0,0671994854562721;1,75743940482974;1,75743940482974;13,9105796958557;6,44890900246846;7,46167069338729;6,68720587091995;0,365256124721604;0;2,20448179271709;0,799987340970947;0,0416172165519424;nd;250,208475321535;0,846064215432418;718,584206815469;30,8296573559116;687,754549459558;408,881355932203;295,714285714286;416,018018018018;104,886956521739;26,8831168831169;120,569190600522;437,161016949153;380,142857142857;440,756756756757;0,564742925312421;0,140412461605968;0,584272194682289;0,944444444444444;233,78813559322;0,584537601834036;299,571428571429;229,63963963964;0;nd;0;0,461283369258829;0,946376811594203;0,439561629594334;0,285714285714286;0,439538308285331;0,23161094224924;0,0559053539201925;0,181950509461426;0,113924050632911;0,470588235294118;0,470588235294118
